229;146;203;254;land;false;jungle;1
230;185;175;157;land;false;desert;1
231;247;203;110;land;false;forest;1
232;159;237;181;land;false;forest;1
233;166;243;143;land;false;plains;1
234;122;244;206;land;false;plains;1
235;229;138;208;land;false;forest;1
236;107;248;226;land;false;mountain;1
237;216;151;209;land;false;plains;1
238;191;193;221;land;false;forest;1
239;253;46;210;land;false;plains;1
240;137;205;180;land;false;mountain;1
241;253;245;239;land;false;plains;1
242;112;147;243;land;true;hills;1
243;162;174;251;land;false;plains;1
244;110;227;244;land;false;forest;1
245;235;172;123;land;false;plains;1
246;157;223;153;land;false;plains;1
247;241;246;163;land;false;plains;1
248;212;194;152;land;false;plains;1
249;159;178;224;land;true;hills;1
250;112;236;192;land;false;forest;1
251;198;173;164;land;false;plains;1
252;89;202;234;land;true;hills;1
253;234;175;147;land;false;plains;1
254;208;227;210;land;true;hills;1
255;200;216;126;land;false;forest;1
256;153;174;215;land;false;desert;1
257;151;239;128;land;false;forest;1
258;217;221;140;land;false;forest;1
259;182;227;171;land;false;hills;1
260;236;236;33;land;true;hills;1
261;168;247;221;land;false;plains;1
262;193;136;185;land;false;plains;1
263;248;223;63;land;true;hills;1
264;215;235;133;land;false;plains;1
265;152;208;146;land;false;plains;1
266;233;164;202;land;false;jungle;1
267;55;209;253;land;false;forest;1
268;237;187;152;land;false;plains;1
269;227;116;233;land;false;plains;1
270;35;229;250;land;true;hills;1
271;195;204;121;land;false;urban;1
272;201;251;153;land;false;plains;1
273;208;181;113;land;false;plains;1
274;185;159;237;land;false;forest;1
275;183;191;140;land;false;mountain;1
276;253;144;163;land;false;jungle;1
277;241;245;21;land;false;jungle;1
278;214;169;252;land;true;hills;1
279;184;204;175;land;false;forest;1
280;222;159;239;land;false;mountain;1
281;248;86;187;land;false;forest;1
282;241;102;203;land;false;plains;1
283;42;247;217;land;false;forest;1
284;181;185;173;land;true;hills;1
285;243;194;96;land;false;plains;1
286;229;48;226;land;true;hills;1
287;226;111;167;land;false;forest;1
288;93;246;198;land;false;forest;1
289;229;229;133;land;false;plains;1
290;156;254;162;land;false;jungle;1
291;208;241;118;land;false;plains;1
292;116;220;189;land;true;hills;1
293;219;191;154;land;false;plains;1
294;190;108;203;land;false;plains;1
295;15;249;246;land;false;forest;1
296;240;254;211;land;false;forest;1
297;214;117;186;land;false;plains;1
298;203;196;232;land;false;plains;1
299;247;239;233;land;false;plains;1
300;84;196;238;land;false;plains;1
301;226;161;142;land;false;forest;1
302;225;225;96;land;false;forest;1
303;241;199;126;land;false;plains;1
304;254;241;28;land;false;forest;1
305;108;197;247;land;false;jungle;1
306;222;186;210;land;false;mountain;1
307;240;253;171;land;false;plains;1
308;163;196;151;land;false;jungle;1
309;242;158;202;land;true;hills;1
310;202;230;194;land;false;plains;1
311;241;223;83;land;false;jungle;1
312;216;139;146;land;true;hills;1
313;217;138;151;land;false;jungle;1
314;238;179;91;land;false;plains;1
315;201;226;103;land;false;plains;1
316;219;225;210;land;false;hills;1
317;174;248;88;land;false;mountain;1
318;207;193;115;land;false;plains;1
319;252;162;110;land;false;plains;1
320;234;113;166;land;false;forest;1
321;160;184;161;land;false;forest;1
322;180;236;202;land;false;plains;1
323;251;136;155;land;false;plains;1
324;199;158;158;land;true;hills;1
325;114;170;227;land;false;forest;1
326;249;109;146;land;false;plains;1
327;215;228;82;land;false;jungle;1
328;172;181;155;land;false;forest;1
329;136;247;172;land;false;plains;1
330;242;181;193;land;false;forest;1
331;152;251;209;land;false;jungle;1
332;100;242;180;land;false;mountain;1
333;142;146;233;land;false;plains;1
334;237;155;160;land;false;plains;1
335;131;175;233;land;false;forest;1
336;183;119;240;land;false;forest;1
337;152;208;206;land;false;jungle;1
338;66;219;216;land;false;forest;1
339;229;189;98;land;true;hills;1
340;224;227;146;land;false;jungle;1
341;247;14;240;land;false;mountain;1
342;194;242;104;land;false;hills;1
343;154;193;240;land;false;plains;1
344;233;89;246;land;false;plains;1
345;147;178;199;land;false;jungle;1
346;212;252;67;land;false;plains;1
347;177;193;164;land;false;plains;1
348;166;207;155;land;false;plains;1
349;200;95;239;land;false;forest;1
350;226;170;178;land;false;plains;1
351;158;189;163;land;false;mountain;1
352;167;230;179;land;false;forest;1
353;202;121;224;land;false;jungle;1
354;141;182;187;land;true;hills;1
355;236;208;141;land;false;jungle;1
356;234;169;249;land;false;forest;1
357;252;233;247;land;false;plains;1
358;29;242;233;land;false;plains;1
359;176;178;217;land;false;forest;1
360;229;195;199;land;false;plains;1
361;215;205;254;land;false;plains;1
362;237;107;177;land;false;forest;1
363;246;90;245;land;false;hills;1
364;43;252;226;land;false;plains;1
365;179;237;96;land;false;plains;1
366;254;77;228;land;false;plains;1
367;222;229;191;land;false;plains;1
368;233;178;127;land;false;plains;1
369;244;243;229;land;false;plains;1
370;169;174;222;land;false;jungle;1
371;146;193;227;land;false;forest;1
372;215;71;229;land;true;hills;1
373;197;235;125;land;false;plains;1
374;192;205;173;land;false;jungle;1
375;138;211;206;land;false;jungle;1
376;197;210;175;land;false;jungle;1
377;221;234;109;land;false;plains;1
378;169;244;201;land;false;jungle;1
379;254;240;225;land;false;jungle;1
380;197;133;223;land;false;forest;1
381;241;175;174;land;false;plains;1
382;159;240;245;land;false;plains;1
383;114;236;217;land;false;mountain;1
384;224;212;73;land;false;jungle;1
385;253;42;228;land;false;plains;1
386;251;233;222;land;false;plains;1
387;175;124;209;land;true;hills;1
388;232;253;248;land;false;jungle;1
389;141;208;218;land;false;jungle;1
390;203;236;175;land;false;forest;1
391;251;27;244;land;false;jungle;1
392;191;128;212;land;false;jungle;1
393;63;232;226;land;false;jungle;1
394;246;202;232;land;false;forest;1
395;102;243;194;land;true;hills;1
396;226;133;228;land;false;plains;1
397;105;243;244;land;false;plains;1
398;89;176;238;land;false;plains;1
399;193;243;143;land;false;plains;1
400;200;215;248;land;false;plains;1
401;241;198;194;land;false;plains;1
402;192;226;198;land;false;plains;1
403;238;145;224;land;false;mountain;1
404;223;160;222;land;false;mountain;1
405;192;193;216;land;false;forest;1
406;139;247;197;land;false;mountain;1
407;156;139;227;land;false;mountain;1
408;152;223;152;land;false;plains;1
409;244;199;67;land;true;hills;1
410;232;137;195;land;false;forest;1
411;194;205;169;land;false;plains;1
412;213;120;182;land;false;plains;1
413;177;125;229;land;false;plains;1
414;222;243;159;land;false;plains;1
415;165;248;125;land;false;mountain;1
416;244;129;189;land;false;jungle;1
417;143;210;177;land;false;plains;1
418;97;219;221;land;true;urban;1
419;232;249;38;land;false;plains;1
420;131;207;194;land;false;mountain;1
421;246;193;89;land;false;jungle;1
422;111;203;205;land;false;plains;1
423;104;251;176;land;false;jungle;1
424;231;183;154;land;false;hills;1
425;137;195;225;land;true;hills;1
426;106;238;212;land;true;hills;1
427;141;177;230;land;true;hills;1
428;149;240;113;land;false;jungle;1
429;179;209;251;land;false;jungle;1
430;178;242;240;land;false;plains;1
431;149;242;207;land;false;plains;1
432;166;138;219;land;false;jungle;1
433;186;136;239;land;false;jungle;1
434;200;178;172;land;false;jungle;1
435;195;117;244;land;false;plains;1
436;108;253;179;land;false;plains;1
437;245;251;169;land;false;jungle;1
438;254;126;241;land;false;jungle;1
439;32;233;242;land;false;urban;1
440;59;227;235;land;false;plains;1
441;170;247;192;land;false;plains;1
442;179;199;149;land;false;plains;1
443;212;139;216;land;false;hills;1
444;129;206;254;land;true;hills;1
445;214;155;218;land;false;plains;1
446;211;126;232;land;false;plains;1
447;94;248;189;land;false;jungle;1
448;177;176;152;land;true;plains;1
449;231;209;90;land;false;jungle;1
450;198;222;215;land;false;plains;1
451;249;243;170;land;false;jungle;1
452;46;243;243;land;false;forest;1
453;216;155;134;land;false;plains;1
454;150;194;234;land;false;plains;1
455;153;223;126;land;false;forest;1
456;229;218;160;land;false;mountain;1
457;192;121;209;land;false;urban;1
458;219;251;200;land;false;forest;1
459;125;205;224;land;false;forest;1
460;231;196;123;land;false;plains;1
461;189;208;168;land;false;forest;1
462;117;254;131;land;false;plains;1
463;146;181;237;land;true;hills;1
464;206;164;147;land;false;urban;1
465;222;220;141;land;true;plains;1
466;137;196;228;land;false;jungle;1
467;186;137;220;land;false;mountain;1
468;102;233;171;land;true;hills;1
469;241;97;251;land;false;forest;1
470;195;137;217;land;false;jungle;1
471;206;227;240;land;false;urban;1
472;167;230;220;land;false;plains;1
473;234;63;231;land;false;forest;1
474;126;236;239;land;false;forest;1
475;213;143;200;land;false;forest;1
476;252;226;69;land;false;plains;1
477;240;205;141;land;true;hills;1
478;145;249;145;land;false;jungle;1
479;238;193;159;land;false;jungle;1
480;172;144;243;land;false;jungle;1
481;181;157;186;land;false;plains;1
482;244;132;190;land;true;hills;1
483;149;216;146;land;false;plains;1
484;154;216;162;land;false;plains;1
485;83;235;192;land;true;hills;1
486;237;215;122;land;true;hills;1
487;181;123;207;land;true;urban;1
488;189;124;194;land;false;plains;1
489;192;150;220;land;false;plains;1
490;222;112;207;land;false;hills;1
491;189;239;124;land;false;hills;1
492;171;181;244;land;false;hills;1
493;47;253;205;land;false;mountain;1
494;67;232;246;land;false;plains;1
495;100;201;241;land;false;jungle;1
496;177;160;253;land;false;jungle;1
497;208;68;236;land;false;forest;1
498;162;164;176;land;true;hills;1
499;150;248;128;land;false;mountain;1
500;198;166;240;land;false;forest;1
501;205;241;239;land;false;forest;1
502;206;144;175;land;false;jungle;1
503;208;220;86;land;false;jungle;1
504;29;236;243;land;false;forest;1
505;205;245;146;land;false;plains;1
506;217;142;231;land;false;plains;1
507;230;159;178;land;false;forest;1
508;114;178;212;land;false;jungle;1
509;245;132;172;land;true;hills;1
510;163;183;158;land;false;plains;1
511;215;181;179;land;false;plains;1
512;244;67;211;land;false;mountain;1
513;234;244;244;land;false;forest;1
514;225;155;122;land;false;plains;1
515;252;196;153;land;false;forest;1
516;232;203;156;land;false;plains;1
517;204;147;230;land;false;jungle;1
518;243;60;202;land;false;urban;1
519;169;199;207;land;false;plains;1
520;101;254;251;land;false;mountain;1
521;209;243;88;land;false;plains;1
522;196;204;214;land;false;forest;1
523;230;221;133;land;true;hills;1
524;110;167;241;land;false;urban;1
525;213;230;156;land;false;jungle;1
526;165;158;180;land;false;plains;1
527;147;139;241;land;false;jungle;1
528;248;227;36;land;false;jungle;1
529;199;193;126;land;false;forest;1
530;160;251;99;land;true;hills;1
531;175;215;209;land;false;plains;1
532;253;221;193;land;false;plains;1
533;212;214;133;land;false;plains;1
534;161;228;236;land;true;hills;1
535;190;174;177;land;false;jungle;1
536;61;218;242;land;false;plains;1
537;249;139;222;land;true;hills;1
538;216;235;89;land;false;plains;1
539;251;142;197;land;false;plains;1
540;166;194;243;land;false;mountain;1
541;215;201;113;land;true;hills;1
542;113;229;171;land;true;hills;1
543;252;63;220;land;false;plains;1
544;191;240;151;land;false;plains;1
545;237;248;174;land;false;forest;1
546;223;56;253;land;false;hills;1
547;89;172;254;land;false;plains;1
548;185;195;202;land;false;plains;1
549;107;245;164;land;false;forest;1
550;234;151;187;land;false;jungle;1
551;228;197;231;land;false;mountain;1
552;92;200;229;land;false;mountain;1
553;231;208;169;land;false;forest;1
554;150;227;164;land;false;forest;1
555;151;121;252;land;false;jungle;1
556;227;79;247;land;false;forest;1
557;231;218;176;land;false;mountain;1
558;220;193;168;land;false;jungle;1
559;182;133;202;land;true;hills;1
560;121;247;192;land;false;plains;1
561;198;240;108;land;true;hills;1
562;144;248;184;land;false;jungle;1
563;221;205;140;land;false;plains;1
564;115;221;168;land;false;hills;1
565;166;205;221;land;true;hills;1
566;168;186;207;land;false;jungle;1
567;163;158;231;land;false;mountain;1
568;201;159;166;land;false;plains;1
569;60;205;244;land;true;hills;1
570;183;240;194;land;false;plains;1
571;188;195;215;land;true;hills;1
572;230;97;176;land;false;jungle;1
573;232;132;240;land;false;jungle;1
574;207;119;242;land;false;plains;1
575;128;167;213;land;true;urban;1
576;203;240;87;land;false;hills;1
577;157;227;147;land;false;plains;1
578;145;236;151;land;false;forest;1
579;93;203;226;land;false;forest;1
580;251;206;154;land;false;mountain;1
581;227;169;225;land;false;plains;1
582;156;159;252;land;false;plains;1
583;206;214;98;land;false;plains;1
584;187;221;134;land;false;jungle;1
585;215;251;149;land;false;plains;1
586;206;253;61;land;false;forest;1
587;245;182;196;land;false;plains;1
588;200;178;198;land;false;jungle;1
589;175;203;208;land;false;plains;1
590;192;227;101;land;false;plains;1
591;232;206;166;land;false;plains;1
592;167;154;193;land;false;forest;1
593;143;197;169;land;false;mountain;1
594;250;247;88;land;false;forest;1
595;178;232;123;land;true;urban;1
596;242;58;211;land;true;hills;1
597;205;227;146;land;false;forest;1
598;41;245;234;land;false;mountain;1
599;185;112;212;land;false;plains;1
600;188;226;246;land;false;jungle;1
601;147;222;235;land;false;plains;1
602;165;201;136;land;true;plains;1
603;162;239;107;land;false;forest;1
604;223;217;240;land;false;forest;1
605;186;227;131;land;true;hills;1
606;216;235;253;land;false;plains;1
607;89;215;208;land;true;urban;1
608;235;242;253;land;false;jungle;1
609;246;254;72;land;false;plains;1
610;227;245;126;land;false;forest;1
611;236;96;198;land;false;urban;1
612;169;215;130;land;false;plains;1
613;147;176;246;land;false;mountain;1
614;234;149;197;land;false;forest;1
615;244;90;235;land;false;hills;1
616;240;133;211;land;false;jungle;1
617;189;188;173;land;false;forest;1
618;223;217;252;land;true;hills;1
619;163;193;207;land;false;mountain;1
620;248;124;252;land;false;plains;1
621;201;200;108;land;false;plains;1
622;204;157;146;land;false;jungle;1
623;166;233;160;land;true;plains;1
624;250;151;143;land;false;mountain;1
625;115;229;217;land;false;urban;1
626;245;243;148;land;false;forest;1
627;172;176;153;land;false;jungle;1
628;236;151;152;land;false;jungle;1
629;227;134;151;land;false;jungle;1
630;213;161;175;land;false;jungle;1
631;211;245;60;land;false;plains;1
632;198;232;213;land;false;jungle;1
633;153;204;175;land;false;plains;1
634;196;163;244;land;false;forest;1
635;112;250;240;land;false;mountain;1
636;104;204;218;land;false;jungle;1
637;225;121;226;land;false;jungle;1
638;209;232;121;land;false;forest;1
639;167;247;151;land;false;plains;1
640;196;239;182;land;false;jungle;1
641;233;155;221;land;false;mountain;1
642;121;207;210;land;false;jungle;1
643;249;242;129;land;false;jungle;1
644;94;224;213;land;false;jungle;1
645;108;199;209;land;false;plains;1
646;138;182;253;land;false;plains;1
647;143;215;235;land;false;plains;1
648;233;157;220;land;false;plains;1
649;155;177;194;land;false;forest;1
650;237;205;119;land;false;jungle;1
651;239;149;166;land;false;plains;1
652;119;247;179;land;false;plains;1
653;65;247;245;land;false;plains;1
654;200;176;142;land;false;plains;1
655;119;248;145;land;false;forest;1
656;185;203;231;land;false;mountain;1
657;203;215;167;land;false;forest;1
658;218;241;237;land;false;mountain;1
659;226;184;141;land;false;plains;1
660;144;223;161;land;false;jungle;1
661;157;106;246;land;false;forest;1
662;155;124;243;land;false;plains;1
663;254;179;101;land;true;hills;1
664;146;194;188;land;false;jungle;1
665;215;201;224;land;false;forest;1
666;202;219;140;land;false;mountain;1
667;88;241;190;land;false;jungle;1
668;159;200;246;land;true;hills;1
669;132;246;141;land;false;forest;1
670;216;139;148;land;false;jungle;1
671;224;225;226;land;false;jungle;1
672;239;241;103;land;false;forest;1
673;239;242;223;land;true;hills;1
674;227;234;151;land;false;jungle;1
675;210;105;207;land;false;plains;1
676;138;160;235;land;true;urban;1
677;123;198;212;land;false;jungle;1
678;218;212;108;land;false;forest;1
679;253;145;132;land;false;plains;1
680;225;184;225;land;true;hills;1
681;192;108;206;land;true;hills;1
682;223;203;134;land;true;plains;1
683;241;110;200;land;false;plains;1
684;69;244;225;land;false;jungle;1
685;209;207;155;land;false;jungle;1
686;245;219;218;land;true;hills;1
687;176;173;175;land;false;mountain;1
688;60;230;219;land;false;jungle;1
689;233;237;249;land;false;plains;1
690;178;217;120;land;false;plains;1
691;159;154;242;land;false;plains;1
692;182;128;206;land;false;jungle;1
693;244;86;174;land;true;hills;1
694;248;232;237;land;false;plains;1
695;246;238;117;land;false;plains;1
696;253;242;194;land;false;jungle;1
697;239;246;180;land;false;plains;1
698;128;231;151;land;false;plains;1
699;175;226;236;land;false;forest;1
700;249;141;199;land;false;jungle;1
701;211;76;226;land;false;jungle;1
702;127;188;235;land;false;plains;1
703;191;166;215;land;false;jungle;1
704;242;208;194;land;false;plains;1
705;229;105;196;land;false;plains;1
706;120;241;254;land;false;forest;1
707;129;156;248;land;true;hills;1
708;157;230;132;land;false;forest;1
709;134;253;200;land;false;plains;1
710;235;178;198;land;false;plains;1
711;226;162;210;land;false;forest;1
712;172;223;205;land;false;jungle;1
713;178;169;247;land;false;jungle;1
714;182;228;115;land;false;mountain;1
715;236;239;160;land;false;plains;1
716;231;116;207;land;false;plains;1
717;89;249;213;land;false;plains;1
718;226;250;244;land;false;plains;1
719;222;192;94;land;false;plains;1
720;138;198;187;land;true;hills;1
721;136;219;154;land;false;plains;1
722;112;163;250;land;false;forest;1
723;128;173;222;land;false;jungle;1
724;169;177;185;land;false;plains;1
725;176;188;147;land;false;jungle;1
726;238;226;170;land;false;jungle;1
727;117;193;221;land;false;mountain;1
728;174;205;131;land;false;jungle;1
729;147;148;238;land;false;forest;1
730;252;185;87;land;false;forest;1
731;163;143;206;land;true;hills;1
732;249;232;221;land;false;forest;1
733;114;244;170;land;false;forest;1
734;239;225;144;land;false;jungle;1
735;183;227;159;land;false;plains;1
736;245;96;197;land;false;forest;1
737;224;230;52;land;false;plains;1
738;163;205;138;land;false;forest;1
739;63;244;236;land;false;mountain;1
740;153;225;136;land;false;forest;1
741;212;171;239;land;false;forest;1
742;244;68;253;land;false;plains;1
743;209;143;236;land;false;mountain;1
744;198;252;170;land;true;hills;1
745;232;100;189;land;false;plains;1
746;190;166;155;land;true;plains;1
747;146;197;160;land;false;plains;1
748;162;226;165;land;false;plains;1
749;122;206;217;land;true;hills;1
750;243;67;234;land;false;forest;1
751;213;114;210;land;false;forest;1
752;215;140;168;land;false;forest;1
753;232;147;244;land;false;forest;1
754;89;247;172;land;false;jungle;1
755;179;199;126;land;false;mountain;1
756;149;237;179;land;false;mountain;1
757;200;229;217;land;false;mountain;1
758;249;185;193;land;false;mountain;1
759;90;198;218;land;false;plains;1
760;208;111;212;land;false;plains;1
761;122;180;224;land;false;jungle;1
762;96;251;210;land;true;hills;1
763;164;238;186;land;false;plains;1
764;219;246;116;land;false;forest;1
765;221;240;172;land;false;plains;1
766;168;195;151;land;true;hills;1
767;211;245;218;land;false;jungle;1
768;90;232;240;land;false;plains;1
769;203;62;248;land;false;forest;1
770;126;224;234;land;false;forest;1
771;245;152;181;land;false;urban;1
772;235;59;226;land;false;forest;1
773;217;110;174;land;false;jungle;1
774;123;227;240;land;false;desert;1
775;126;200;189;land;false;plains;1
776;243;168;144;land;true;hills;1
777;217;221;227;land;true;urban;1
778;154;230;192;land;true;plains;1
779;149;158;236;land;false;plains;1
780;107;166;228;land;false;plains;1
781;246;238;225;land;false;jungle;1
782;106;239;254;land;true;hills;1
783;229;177;175;land;false;forest;1
784;217;125;220;land;true;hills;1
785;252;211;225;land;false;mountain;1
786;238;177;99;land;false;forest;1
787;97;197;223;land;false;forest;1
788;210;180;143;land;false;plains;1
789;232;225;128;land;false;plains;1
790;102;218;238;land;true;hills;1
791;253;129;166;land;false;forest;1
792;215;205;241;land;false;jungle;1
793;91;253;189;land;false;mountain;1
794;212;163;130;land;false;jungle;1
795;204;245;81;land;false;plains;1
796;226;225;95;land;false;mountain;1
797;169;121;241;land;false;forest;1
798;193;138;172;land;false;jungle;1
799;146;226;193;land;false;forest;1
800;122;224;220;land;false;forest;1
801;236;252;100;land;false;jungle;1
802;113;191;247;land;false;jungle;1
803;195;215;96;land;false;jungle;1
804;241;193;209;land;false;mountain;1
805;217;54;246;land;true;hills;1
806;135;180;250;land;false;jungle;1
807;203;196;247;land;false;plains;1
808;236;190;207;land;false;hills;1
809;100;176;252;land;false;mountain;1
